date,product_id,product_name,category,supplier,lead_time_days,reorder_point,promotion,price,sales_units,stock_available
2024-06-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,9,574
2024-06-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,14,560
2024-06-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,15,545
2024-06-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,19,526
2024-06-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,15,511
2024-06-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,13,498
2024-06-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,19,479
2024-06-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,13,466
2024-06-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,20,446
2024-06-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,14,432
2024-06-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,17,415
2024-06-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,17,398
2024-06-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,13,385
2024-06-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,17,368
2024-06-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,14,354
2024-06-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,16,338
2024-06-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,14,324
2024-06-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.38,9,315
2024-07-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,303
2024-07-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,22,281
2024-07-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,267
2024-07-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,22,245
2024-07-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,229
2024-07-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,220
2024-07-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,206
2024-07-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,19,187
2024-07-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,172
2024-07-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,13,159
2024-07-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,17,142
2024-07-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,127
2024-07-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,109
2024-07-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,97
2024-07-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,82
2024-07-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,72
2024-07-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,54
2024-07-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,44
2024-07-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.8,13,31
2024-07-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,17
2024-07-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,6
2024-07-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,192
2024-07-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,17,373
2024-07-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,557
2024-07-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,747
2024-07-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,731
2024-07-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,720
2024-07-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,709
2024-07-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.8,18,691
2024-07-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,25,666
2024-07-31,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,650
2024-08-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,7,643
2024-08-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,633
2024-08-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,7,626
2024-08-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,7,619
2024-08-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,607
2024-08-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,596
2024-08-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,588
2024-08-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,577
2024-08-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.8,12,565
2024-08-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,13,552
2024-08-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,534
2024-08-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,522
2024-08-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,17,505
2024-08-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,495
2024-08-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,483
2024-08-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,465
2024-08-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,453
2024-08-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,444
2024-08-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,426
2024-08-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,414
2024-08-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,406
2024-08-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,396
2024-08-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,384
2024-08-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,19,365
2024-08-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,351
2024-08-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,341
2024-08-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,325
2024-08-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,316
2024-08-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,6,310
2024-08-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,302
2024-08-31,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,287
2024-09-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,279
2024-09-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,269
2024-09-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,254
2024-09-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,242
2024-09-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,232
2024-09-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,218
2024-09-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,208
2024-09-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,11,197
2024-09-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,18,179
2024-09-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,163
2024-09-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,17,146
2024-09-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,130
2024-09-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,122
2024-09-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,113
2024-09-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,10,103
2024-09-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,87
2024-09-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,73
2024-09-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,12,61
2024-09-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.8,10,51
2024-09-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,43
2024-09-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,27
2024-09-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,19
2024-09-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,14,5
2024-09-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,15,188
2024-09-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,16,370
2024-09-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,559
2024-09-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,8,749
2024-09-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,7,742
2024-09-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,7,735
2024-09-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.57,9,726
2024-10-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,711
2024-10-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,700
2024-10-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,686
2024-10-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,678
2024-10-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,661
2024-10-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,651
2024-10-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,639
2024-10-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.97,15,624
2024-10-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,615
2024-10-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,602
2024-10-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,587
2024-10-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,574
2024-10-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.97,12,562
2024-10-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,7,555
2024-10-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,546
2024-10-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,22,524
2024-10-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,512
2024-10-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,500
2024-10-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,488
2024-10-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,474
2024-10-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,16,458
2024-10-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,445
2024-10-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,434
2024-10-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,422
2024-10-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,3,419
2024-10-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,408
2024-10-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,396
2024-10-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,387
2024-10-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,7,380
2024-10-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,6,374
2024-10-31,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,357
2024-11-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,348
2024-11-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,338
2024-11-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,7,331
2024-11-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,314
2024-11-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,305
2024-11-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,294
2024-11-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,281
2024-11-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,268
2024-11-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,254
2024-11-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,244
2024-11-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,7,237
2024-11-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,224
2024-11-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,16,208
2024-11-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,16,192
2024-11-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,177
2024-11-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,164
2024-11-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,6,158
2024-11-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,144
2024-11-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,134
2024-11-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,120
2024-11-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.97,14,106
2024-11-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,93
2024-11-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,76
2024-11-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,16,60
2024-11-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,50
2024-11-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,39
2024-11-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,7,32
2024-11-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,17
2024-11-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,11,6
2024-11-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,196
2024-12-01,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.97,19,375
2024-12-02,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,564
2024-12-03,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,747
2024-12-04,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,14,733
2024-12-05,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,716
2024-12-06,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,703
2024-12-07,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,693
2024-12-08,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,685
2024-12-09,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,672
2024-12-10,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,664
2024-12-11,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,654
2024-12-12,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,17,637
2024-12-13,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,622
2024-12-14,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,5,617
2024-12-15,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,609
2024-12-16,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,599
2024-12-17,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,12,587
2024-12-18,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,16,571
2024-12-19,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,558
2024-12-20,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,545
2024-12-21,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,8,537
2024-12-22,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,528
2024-12-23,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,519
2024-12-24,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,10,509
2024-12-25,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,496
2024-12-26,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,1,8.97,16,480
2024-12-27,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,5,475
2024-12-28,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,13,462
2024-12-29,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,453
2024-12-30,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,15,438
2024-12-31,MED010,Ambroxol Jarabe,Antitusivo,ProvH,4,48,0,9.75,9,429
2024-01-01,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,10,178
2024-01-02,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,6,172
2024-01-03,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,166
2024-01-04,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,164
2024-01-05,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,5,159
2024-01-06,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,156
2024-01-07,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,151
2024-01-08,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,148
2024-01-09,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,9,139
2024-01-10,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,136
2024-01-11,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,129
2024-01-12,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,125
2024-01-13,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,10,115
2024-01-14,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,108
2024-01-15,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,101
2024-01-16,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,95
2024-01-17,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,9,86
2024-01-18,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,5,81
2024-01-19,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,10,71
2024-01-20,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,68
2024-01-21,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,64
2024-01-22,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,60
2024-01-23,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,1,59
2024-01-24,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,53
2024-01-25,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,46
2024-01-26,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,40
2024-01-27,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,35
2024-01-28,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,29
2024-01-29,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,27
2024-01-30,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,22
2024-01-31,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,15
2024-02-01,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,13
2024-02-02,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,6
2024-02-03,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,98
2024-02-04,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,189
2024-02-05,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,278
2024-02-06,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,371
2024-02-07,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,461
2024-02-08,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,8,453
2024-02-09,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,11,442
2024-02-10,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,435
2024-02-11,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,431
2024-02-12,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,9,422
2024-02-13,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,416
2024-02-14,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,413
2024-02-15,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,407
2024-02-16,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,400
2024-02-17,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,394
2024-02-18,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,389
2024-02-19,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,386
2024-02-20,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,1,385
2024-02-21,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,381
2024-02-22,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,377
2024-02-23,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,375
2024-02-24,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,371
2024-02-25,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,367
2024-02-26,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,361
2024-02-27,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,358
2024-02-28,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,356
2024-02-29,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,350
2024-03-01,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,345
2024-03-02,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,340
2024-03-03,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,7,333
2024-03-04,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,326
2024-03-05,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,9,317
2024-03-06,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,1,316
2024-03-07,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,309
2024-03-08,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,306
2024-03-09,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,300
2024-03-10,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,295
2024-03-11,MED011,Dexametasona,Corticoide,ProvI,5,27,1,11.96,5,290
2024-03-12,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,286
2024-03-13,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,283
2024-03-14,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,8,275
2024-03-15,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,8,267
2024-03-16,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,4,263
2024-03-17,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,258
2024-03-18,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,255
2024-03-19,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,248
2024-03-20,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,9,239
2024-03-21,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,236
2024-03-22,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,231
2024-03-23,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,3,228
2024-03-24,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,6,222
2024-03-25,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,220
2024-03-26,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,218
2024-03-27,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,211
2024-03-28,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,5,206
2024-03-29,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,199
2024-03-30,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,2,197
2024-03-31,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.0,7,190
2024-04-01,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.26,4,186
2024-04-02,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.26,7,179
2024-04-03,MED011,Dexametasona,Corticoide,ProvI,5,27,0,13.26,6,173
